Groupe,Nom scientifique,Nom vernaculaire,Nb en 1 jour,Date,Mois numéro,Mois,Département,Commune,Y,X,Observation,Habitat,Coche,Altitude,Observateur
Coléoptères,Trichodes apiarius,Clairon des abeilles,7,15/06/2021,6,06Juin,Var,Trigance,43.738895,6.426827,A vue,Plantain,FAUX,989.30621337890625,Enna
Coléoptères,Clytra laeviuscula,Clytre des saules,7,15/06/2021,6,06Juin,Var,Trigance,43.738895,6.426827,A vue,Poacée,VRAI,989.30621337890625,Enna
Coléoptères,Clytus arietis,Clyte bélier,7,15/06/2021,6,06Juin,Var,Trigance,43.735023,6.4402,A vue,Ombellifère,FAUX,982.57952880859375,Enna
Diptères,Philipomyia aprica,/,7,15/06/2021,6,06Juin,Var,Trigance,43.735023,6.4402,A vue,Ombellifère,VRAI,982.57952880859375,Enna
Diptères,Lasiopa tsacasi,/,7,15/06/2021,6,06Juin,Var,Trigance,43.735023,6.4402,A vue,Ombellifère,VRAI,982.57952880859375,Enna
Orthoptères,Omocestus viridulus,Criquet verdelet,7,15/06/2021,6,06Juin,Var,Trigance,43.758348,6.444324,A vue,Prairie,FAUX,752.64617919921875,Enna
Arachnides,Saitis barbipes,/,7,15/06/2021,6,06Juin,Var,Sillans-la-Cascade,43.560356,6.177397,A vue,Appartement,FAUX,432.06317138671875,Enna
Rhopalocères,Polyommatus dorylas,Azuré du mélilot,4,16/06/2021,6,06Juin,Var,Aiguines,43.75956,6.269481,A vue,Pelouse,FAUX,1395.9849853515625,Enna
Hémiptères,Haematoloma dorsata,/,4,16/06/2021,6,06Juin,Var,Aiguines,43.760955,6.273408,A vue,Genévrier,VRAI,1440.43603515625,Enna
Hétérocères,Malacosoma castrensis,Livrée des prés,4,16/06/2021,6,06Juin,Var,Aiguines,43.760629,6.268483,A vue,Prairie,VRAI,1381.9200439453125,Enna
Hémiptères,Melanocoryphus albomaculatus,/,4,16/06/2021,6,06Juin,Var,Aiguines,43.761001,6.268462,A vue,Prairie,VRAI,1375.7694091796875,Enna
Hétérocères,Hyles euphorbiae,Sphinx de l'Euphorbe,1,17/06/2021,6,06Juin,Var,Aups,43.58771,6.182916,A vue,Euphorbe,FAUX,458.5372619628906,Enna
Hémiptères,Tibicina garricola,Cigale des garrigues,4,18/06/2021,6,06Juin,Var,Tourtour,43.604248,6.290392,A l'ouïe,Genêt,VRAI,666.3736572265625,Enna
Coléoptères,Stictoleptura cordigera,Lepture porte-cœur,4,18/06/2021,6,06Juin,Gard,Marguerittes,43.882583,4.4324,A vue,Prairie,VRAI,120.96507263183594,Enna
Névroptères,Palpares libelluloides,Grand fourmilion,4,18/06/2021,6,06Juin,Gard,Marguerittes,43.882708,4.432668,A vue,Prairie,VRAI,121.7722396850586,Enna
Orthoptères,Chorthippus vagans,Criquet des pins,4,18/06/2021,6,06Juin,Gard,Marguerittes,43.882583,4.4324,A vue,Prairie,FAUX,120.96507263183594,Enna
Hétérocères,Zygaena erythrus,Zygène des garrigues,9,19/06/2021,6,06Juin,Gard,Marguerittes,43.882708,4.432668,A vue,Prairie,VRAI,121.7722396850586,Enna
Rhopalocères,Melanargia lachesis,Echiquier ibérique,9,19/06/2021,6,06Juin,Gard,Marguerittes,43.882583,4.4324,A vue,Prairie,VRAI,120.96507263183594,Enna
Rhopalocères,Brintesia circe,Silène,9,19/06/2021,6,06Juin,Gard,Marguerittes,43.882583,4.4324,A vue,Prairie,FAUX,120.96507263183594,Enna
Rhopalocères,Coenonympha dorus,Fadet des garrigues,9,19/06/2021,6,06Juin,Gard,Sainte-Anastasie,43.931639,4.341778,A vue,Prairie,VRAI,169.715087890625,Enna
Rhopalocères,Satyrium esculi,Thécla du Kermès,9,19/06/2021,6,06Juin,Gard,Sainte-Anastasie,43.927629,4.337932,A vue,Prairie,VRAI,153.6591033935547,Enna
Rhopalocères,Charaxes jasius,Pacha à deux queues,9,19/06/2021,6,06Juin,Gard,Sainte-Anastasie,43.931897,4.341703,A vue,Chemin,FAUX,168.4258575439453,Enna
Coléoptères,Netocia oblonga,Cétoine oblongue,9,19/06/2021,6,06Juin,Gard,Sainte-Anastasie,43.935622,4.340344,A vue,Chardon,FAUX,142.83680725097656,Enna
Coléoptères,Mylabris quadripunctata,Mylabre à quatre points,9,19/06/2021,6,06Juin,Gard,Sainte-Anastasie,43.935491,4.340539,A vue,Scabieuse,FAUX,144.37994384765625,Enna
Coléoptères,Mylabris variabilis,Mylabre inconstant,9,19/06/2021,6,06Juin,Gard,Sainte-Anastasie,43.935491,4.340539,A vue,Scabieuse,FAUX,144.37994384765625,Enna
Rhopalocères,Brenthis daphne,Nacré de la ronce,5,21/06/2021,6,06Juin,Var,Artignosc-sur-Verdon,43.706927,6.112948,A vue,Lisière,FAUX,509.6435852050781,Enna
Orthoptères,Platycleis albopunctata,Decticelle chagrinnée,5,21/06/2021,6,06Juin,Var,Artignosc-sur-Verdon,43.708238,6.11371,A vue,Au sol,FAUX,529.0709228515625,Enna
Coléoptères,Chlorophorus trifasciatus,/,5,21/06/2021,6,06Juin,Var,Baudinard-sur-Verdon,43.71367,6.120626,A vue,Apiacée,VRAI,526.4854736328125,Enna
Diptères,Urophora jaceana,/,5,21/06/2021,6,06Juin,Var,Baudinard-sur-Verdon,43.718073,6.1397,A vue,Apiacée,VRAI,669.4501953125,Enna
Coléoptères,Stenurella bifasciata,/,5,21/06/2021,6,06Juin,Var,Baudinard-sur-Verdon,43.718073,6.1397,A vue,Apiacée,VRAI,669.4501953125,Enna
Rhopalocères,Thymelicus acteon,Hespérie du chiendent,13,22/06/2021,6,06Juin,Var,Régusse,43.679259,6.159928,A vue,Prairie,FAUX,609.8094482421875,Enna
Rhopalocères,Polyommatus escheri,Azuré d'Escher,13,22/06/2021,6,06Juin,Var,Régusse,43.685934,6.167863,A vue,Chemin,VRAI,660.9166259765625,Enna
Coléoptères,Ruptela maculata,Lepture tachetée,13,22/06/2021,6,06Juin,Var,Régusse,43.685934,6.167863,A vue,Astéracée,FAUX,660.9166259765625,Enna
Odonates,Orthetrum brunneum,Orthétrum brun,13,22/06/2021,6,06Juin,Var,Régusse,43.686261,6.168526,A vue,Chemin,FAUX,663.2542724609375,Enna
Orthoptères,Omocestus raymondi,Criquet des garrigues,13,22/06/2021,6,06Juin,Var,Fox-Amphoux,43.568289,6.093924,A vue,Au sol,FAUX,483.8240051269531,Enna
Hémiptères,Tettigometra laeta,/,13,22/06/2021,6,06Juin,Var,Fox-Amphoux,43.568289,6.093924,Fauchage,Garrigue,VRAI,483.8240051269531,Enna
Hémiptères,Stenotus binotatus,/,13,22/06/2021,6,06Juin,Var,Fox-Amphoux,43.685934,6.167863,Fauchage,Garrigue,VRAI,660.9166259765625,Enna
Blattoptères,Loboptera decipiens,/,13,22/06/2021,6,06Juin,Var,Fox-Amphoux,43.565586,6.101842,A vue,Sous caillou,VRAI,453.5966796875,Enna
Orthoptères,Oedaleus decorus,Oedipode soufrée,13,22/06/2021,6,06Juin,Var,Fox-Amphoux,43.582141,6.101504,A vue,Au sol,FAUX,462.03143310546875,Enna
Hémiptères,Psacasta tuberculata,/,13,22/06/2021,6,06Juin,Var,Fox-Amphoux,43.582141,6.101504,A vue,Vipérine,VRAI,462.03143310546875,Enna
Odonates,Gomphus simillimus,Gomphe semblable,13,22/06/2021,6,06Juin,Var,Fox-Amphoux,43.581224,6.1040469999999996,A vue,Garrigue,VRAI,475.0970458984375,Enna
Orthoptères,Euchorthippus elegantulus,Criquet blafard,13,22/06/2021,6,06Juin,Var,Fox-Amphoux,43.567302,6.096156,Fauchage,Prairie,FAUX,474.5763244628906,Enna
Orthoptères,Oedipoda germanica,Oedipode rouge,13,22/06/2021,6,06Juin,Var,Fox-Amphoux,43.56519,6.101606,A vue,Au sol,FAUX,452.5913391113281,Enna
Rhopalocères,Hipparchia semele,Agreste,8,23/06/2021,6,06Juin,Var,Baudinard-sur-Verdon,43.70852,6.153896,A vue,Au sol,FAUX,702.35284423828125,Enna
Hétérocères,Cynaeda dentalis,Odontie dentelée,8,23/06/2021,6,06Juin,Var,Baudinard-sur-Verdon,43.704614,6.151782,A vue,Pelouse,VRAI,666.08154296875,Enna
Hémiptères,Dictyophara europaea,Fulgore d'​Europe,8,23/06/2021,6,06Juin,Var,Baudinard-sur-Verdon,43.728405,6.115744,Fauchage,Pelouse,VRAI,554.4345703125,Enna
Hémiptères,Adelphocoris vandalicus,/,8,23/06/2021,6,06Juin,Var,Baudinard-sur-Verdon,43.728405,6.115744,Fauchage,Pelouse,VRAI,554.4345703125,Enna
Hétérocères,Ethmia bipunctella,/,8,23/06/2021,6,06Juin,Var,Bauduen,43.690683,6.22065,Fauchage,Vipérine,VRAI,672.987548828125,Enna
Hémiptères,Dictyla echii,/,8,23/06/2021,6,06Juin,Var,Bauduen,43.690683,6.22065,Fauchage,Vipérine,FAUX,672.987548828125,Enna
Coléoptères,Mogulones geographicus,Charançon géographe,8,23/06/2021,6,06Juin,Var,Bauduen,43.690683,6.22065,Fauchage,Vipérine,VRAI,672.987548828125,Enna
Coléoptères,Divales bipustulatus,/,8,23/06/2021,6,06Juin,Var,Baudinard-sur-Verdon,43.728405,6.115744,A vue,Astéracée,FAUX,554.4345703125,Enna
Odonates,Gomphus pulchellus,Gomphe gentil,9,24/06/2021,6,06Juin,Var,Bargème,43.736645,6.598197,A vue,Chemin,FAUX,1047.70849609375,Enna
Hémiptères,Aelia acuminata,/,9,24/06/2021,6,06Juin,Var,Bargème,43.722751,6.603146,A vue,Prairie,FAUX,939.24163818359375,Enna
Odonates,Orthetrum cancellatum,Orthétrum réticulé,9,24/06/2021,6,06Juin,Var,Bargème,43.720725,6.586546,A vue,Prairie,FAUX,910.79296875,Enna
Odonates,Ceriagrion tennelum,Agrion délicat,9,24/06/2021,6,06Juin,Var,Bargème,43.720645,6.586703,A vue,Point d'eau,FAUX,910.47381591796875,Enna
Diptères,Ectophasia leucoptera,/,9,24/06/2021,6,06Juin,Var,Bargème,43.716166,6.53045,A vue,Astéracée,VRAI,822.80389404296875,Enna
Diptères,Ectophasia crassipennis,/,9,24/06/2021,6,06Juin,Var,Bargème,43.716166,6.53045,A vue,Astéracée,FAUX,822.80389404296875,Enna
Hémiptères,Carpocoris pudicus,/,9,24/06/2021,6,06Juin,Var,Bargème,43.716166,6.53045,Fauchage,Prairie,VRAI,822.80389404296875,Enna
Hémiptères,Macrotylus herrichi,/,9,24/06/2021,6,06Juin,Var,Bargème,43.716166,6.53045,A vue,Sauge,VRAI,822.80389404296875,Enna
Odonates,Calopteryx virgo,Caloptéryx vierge,9,24/06/2021,6,06Juin,Var,Bargème,43.715631,6.520499,A vue,Point d'eau,FAUX,817.5753173828125,Enna
Odonates,Platycnemis latipes,Agrion blanchâtre,1,25/06/2021,6,06Juin,Var,Vins-sur-Caramy,43.430572,6.124867,A vue,Ripisylve,FAUX,197.84939575195312,Enna
Hétérocères,Zygaena carniolica,Zygène du Sainfoin,2,26/06/2021,6,06Juin,Var,Saint-Jurs,43.90159,6.250999,Fauchage,Pelouse,VRAI,1607.9697265625,Enna
Rhopalocères,Erebia meolans,Moiré des Fétuques,2,26/06/2021,6,06Juin,Var,Saint-Jurs,43.901281,6.252651,A vue,Prairie,FAUX,1635.84423828125,Enna
Orthoptères,Tessellana tessellata,Decticelle carroyée,17,27/06/2021,6,06Juin,Var,Cannet-des-Maures,43.386474,6.361235,A vue,Prairie,FAUX,100.73523712158203,Enna
Hémiptères,Cicada orni,Cigale grise,17,27/06/2021,6,06Juin,Var,Cannet-des-Maures,43.386694,6.361017,A l'ouïe,Arbuste,FAUX,99.96488952636719,Enna
Hémiptères,Cicadatra atra,Cigale noire,17,27/06/2021,6,06Juin,Var,Cannet-des-Maures,43.386694,6.361017,A l'ouïe,Arbuste,VRAI,99.96488952636719,Enna
Odonates,Crocothemis erythraea,Crocothemis ecarlate,17,27/06/2021,6,06Juin,Var,Cannet-des-Maures,43.387188,6.360816,A vue,Point d'eau,FAUX,97.64695739746094,Enna
Odonates,Onychogomphus forcipatus,Gomphe à pinces,17,27/06/2021,6,06Juin,Var,Cannet-des-Maures,43.387188,6.360816,A vue,Point d'eau,FAUX,97.64695739746094,Enna
Orthoptères,Dociostaurus maroccanus,Criquet marocain,17,27/06/2021,6,06Juin,Var,Cannet-des-Maures,43.386144,6.361103,A vue,Prairie,VRAI,102.8001708984375,Enna
Hyménoptères,Megascolia maculata,Scolie des jardins,17,27/06/2021,6,06Juin,Var,Cannet-des-Maures,43.387099,6.361028,A vue,Prairie,VRAI,97.71625518798828,Enna
Arachnides,Argiope bruennichi,Argiope frelon,17,27/06/2021,6,06Juin,Var,Cannet-des-Maures,43.386978,6.362197,A vue,Zone humide,FAUX,97.41923522949219,Enna
Odonates,Trithemis annulata,Trithémis annelé,17,27/06/2021,6,06Juin,Var,Cannet-des-Maures,43.387703,6.361736,A vue,Point d'eau,FAUX,98.085052490234375,Enna
Odonates,Sympetrum fonscolombii,Sympétrum de fonscolombe,17,27/06/2021,6,06Juin,Var,Cannet-des-Maures,43.387188,6.360816,A vue,Point d'eau,FAUX,97.64695739746094,Enna
Névroptères,Deleproctophylla dusmeti,/,17,27/06/2021,6,06Juin,Var,Cannet-des-Maures,43.386569,6.361446,A vue,Pelouse,VRAI,99.24117279052734,Enna
Névroptères,Macronemurus appendiculatus,/,17,27/06/2021,6,06Juin,Var,Cannet-des-Maures,43.386569,6.361446,A vue,Pelouse,VRAI,99.24117279052734,Enna
Odonates,Lestes virens,Leste verdoyant,17,27/06/2021,6,06Juin,Var,Cannet-des-Maures,43.383789,6.366499,A vue,Point d'eau,FAUX,95.00150299072266,Enna
Orthoptères,Decticus albifrons,Dectique à front blanc,17,27/06/2021,6,06Juin,Var,Cannet-des-Maures,43.386128,6.36246,A vue,Prairie,FAUX,98.23682403564453,Enna
Orthoptères,Calliptamus wattenwylianus,Caloptène occitan,17,27/06/2021,6,06Juin,Var,Cannet-des-Maures,43.38287,6.366484,A vue,Au sol,FAUX,96.763153076171875,Enna
Odonates,Calopteryx haemorrhoidalis,Calopteryx haemorroidalis,17,27/06/2021,6,06Juin,Var,Seillons-Source-d'Argens,43.503871,5.907238,A vue,Cours d'eau,FAUX,280.09735107421875,Enna
Odonates,Cordulegaster boltonii,Cordulégastre annelé,17,27/06/2021,6,06Juin,Var,Seillons-Source-d'Argens,43.503871,5.907238,A vue,Cours d'eau,FAUX,280.09735107421875,Enna
Rhopalocères,Thymelicus lineola,Hespérie du Dactyle,3,28/06/2021,6,06Juin,Var,La Roque-Esclapon,43.736192,6.664798,A vue,Pelouse,FAUX,1228.36474609375,Enna
Hémiptères,Psacasta exanthematica,/,3,28/06/2021,6,06Juin,Var,La Roque-Esclapon,43.737121,6.675292,Fauchage,Vipérine,VRAI,1284.365478515625,Enna
Hétérocères,Dysgonia algira,Passagère,3,28/06/2021,6,06Juin,Var,La Roque-Esclapon,43.736192,6.664798,A vue,Pelouse,FAUX,1228.36474609375,Enna
Hétérocères,Pachythelia villosella,/,1,29/06/2021,6,06Juin,Var,Comps-sur-Artuby,43.717053,6.51336,A vue,Genêt,VRAI,829.76251220703125,Enna
Hémiptères,Lyristes plebejus,Cigale plébéienne,1,30/06/2021,6,06Juin,Var,La Verdière,43.664371,5.955779,A vue,Garrigue,VRAI,510.6357116699219,Enna
Hémiptères,Eurygaster hotentotta,/,2,01/07/2021,7,07Juillet,Var,Ginasservis,43.676069,5.840231,Fauchage,Prairie,VRAI,405.0984802246094,Enna
Hétérocères,Zygaena occitanica,Zygène d'Occitanie,2,01/07/2021,7,07Juillet,Var,Ginasservis,43.676069,5.840231,Fauchage,Prairie,VRAI,405.0984802246094,Enna
Dermaptères,Anechura bipunctata,/,19,02/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.1407684,6.683225,Fauchage,Prairie,FAUX,1939.5135498046875,Enna
Rhopalocères,Agriades glandon,Azuré des Soldanelles,19,02/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.1406633,6.68327667,A vue,Sur crotte,FAUX,1939.651123046875,Enna
Rhopalocères,Erebia alberganus,Moiré lancéolé,19,02/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.140714,6.683699,A vue,Pelouse,FAUX,1941.1011962890625,Enna
Arachnides,Aculepeira ceropegia,Épeire feuille de chêne,19,02/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.142554,6.68342,Fauchage,Prairie,FAUX,1936.8843994140625,Enna
Rhopalocères,Lycaena hippothoe,Cuivré écarlate,19,02/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.1431267,6.6834267,A vue,Prairie,VRAI,1937.1024169921875,Enna
Rhopalocères,Phengaris arion,Azuré du Serpolet,19,02/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.1431267,6.6834267,A vue,Prairie,FAUX,1937.1024169921875,Enna
Rhopalocères,Lycaena tityrus,Cuivré fuligineux,19,02/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.1431267,6.6834267,A vue,Prairie,FAUX,1937.1024169921875,Enna
Rhopalocères,Pieris bryoniae,Piéride de la Bryone,19,02/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.14339,6.683222333,A vue,Prairie,VRAI,1937.1221923828125,Enna
Orthoptères,Stauroderus scalaris,Stauroderus scalaris,19,02/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.14307,6.684611,A l'ouïe,Prairie,FAUX,1954.3836669921875,Enna
Rhopalocères,Aglais io,Paon du jour,19,02/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.1431167,6.68494333,A vue,Prairie,FAUX,1965.897216796875,Enna
Rhopalocères,Melitaea diamina,Mélitée noirâtre,19,02/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.143055,6.683871,A vue,Prairie,FAUX,1941.2529296875,Enna
Rhopalocères,Pyrgus carthami,Hespérie du Carthame,19,02/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.143355,6.683656,A vue,Prairie,VRAI,1941.046142578125,Enna
Rhopalocères,Eumedonia eumedon,Argus de le Sanguinaire,19,02/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.1882383,6.65749833,A vue,Lisière,VRAI,1711.7042236328125,Enna
Coléoptères,Monochamus sutor,Monochame cordonnier,19,02/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.140714,6.683699,A vue,Pelouse,VRAI,1941.1011962890625,Enna
Coléoptères,Brachyta interrogationis,/,19,02/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.14307,6.684611,A vue,Prairie,VRAI,1954.3836669921875,Enna
Coléoptères,Potosia cuprea,Cétoine cuivré,19,02/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.143355,6.683656,Fauchage,Prairie,FAUX,1941.046142578125,Enna
Plécoptères,Perla grandis,/,19,02/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.140714,6.683699,A vue,Cours d'eau,VRAI,1941.1011962890625,Enna
Coléoptères,Carilia virginea,/,19,02/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.15653,6.656681667,A vue,Apiacée,VRAI,1649.0345458984375,Enna
Coléoptères,Phytoecia affinis,Lepture aux yeux de paon,19,02/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.15653,6.656681667,A vue,Apiacée,VRAI,1649.0345458984375,Enna
Hétérocères,Anthophila fabriciana,/,17,03/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.18970833,6.660436667,A vue,Astéracée,VRAI,1711.61279296875,Enna
Arachnides,Araniella alpica,/,17,03/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.18970833,6.660436667,A vue,Apiacée,FAUX,1711.61279296875,Enna
Hétérocères,Nemophora ochsenheimerella,/,17,03/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.18970833,6.660436667,A vue,Apiacée,VRAI,1711.61279296875,Enna
Coléoptères,Molorchus minor,/,17,03/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.190293,6.661617,A vue,Apiacée,VRAI,1713.7174072265625,Enna
Coléoptères,Obrium brunneum,/,17,03/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.190293,6.661617,A vue,Apiacée,VRAI,1713.7174072265625,Enna
Hétérocères,Catastia marginea,Diosie bordée,17,03/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.191201,6.664396,A vue,Prairie,FAUX,1716.0592041015625,Enna
Rhopalocères,Boloria titania,Nacré porphyrin,17,03/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.191201,6.664396,A vue,Prairie,FAUX,1716.0592041015625,Enna
Rhopalocères,Coenonympha glycerion,Fadet de la Mélique,17,03/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.191201,6.664396,A vue,Prairie,FAUX,1716.0592041015625,Enna
Rhopalocères,Erebia euryale,Moiré frange-pie,17,03/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.188047,6.655534,A vue,Chemin,FAUX,1704.060791015625,Enna
Coléoptères,Dinoptera collaris,/,17,03/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.18488167,6.665431667,A vue,Apiacée,VRAI,1861.487548828125,Enna
Coléoptères,Stictoleptura hybrida,/,17,03/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.18488167,6.665431667,A vue,Apiacée,VRAI,1861.487548828125,Enna
Hémiptères,Sternodontus obtusus,/,17,03/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.182025,6.67255833,A vue,Apiacée,VRAI,1941.368896484375,Enna
Rhopalocères,Phengaris alcon,Azuré de la Croisette,17,03/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.187508,6.652755,A vue,Prairie,FAUX,1680.3505859375,Enna
Coléoptères,Hoplia argentea,/,17,03/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.183025,6.67244,A vue,Apiacée,VRAI,1914.600830078125,Enna
Diptères,Sphiximorpha subsessilis,/,17,03/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.181115,6.627622,A vue,Tronc,VRAI,1246.718017578125,Enna
Hétérocères,Arctia plantaginis,Ecaille du Plantain,17,03/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.1870167,6.65206167,A vue,Prairie,VRAI,1685.5540771484375,Enna
Hétérocères,Lasionycta imbecilla,Mythimne imbécile,17,03/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.187475,6.65287,A vue,Prairie,VRAI,1681.329833984375,Enna
Odonates,Aeshna juncea,Aeschne des joncs,3,04/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Colmars-les-Alpes,44.1684467,6.62715667,A vue,Point d'eau,VRAI,1544.956787109375,Enna
Rhopalocères,Papilio alexanor,Alexanor,3,04/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Thorame-Haute,44.079362,6.569525,A vue,Rocheux,VRAI,1098.87744140625,Enna
Hyménoptères,Celonites abbreviatus,/,3,04/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Thorame-Haute,44.079362,6.569525,A vue,Poacée,VRAI,1098.87744140625,Enna
Hétérocères,Pterostoma palpina,Museau,2,05/07/2021,7,07Juillet,Hautes-Alpes,Saint-Clément-sur-Durance,44.652815,6.570114,Battage,Peuplier,VRAI,1106.67529296875,Enna
Orthoptères,Platycleis affinis,Decticelle côtière,2,05/07/2021,7,07Juillet,Var,Ginasservis,43.673154,5.875944,A vue,Prairie,VRAI,441.50067138671875,Enna
Orthoptères,Calliptamus italicus,Caloptène italien,13,06/07/2021,7,07Juillet,Bouches-du-Rhône,Mimet,43.408323,5.483452,A vue,Garrigue,FAUX,580.67291259765625,Enna
Orthoptères,Calliptamus barbarus,Caloptène ochracé,13,06/07/2021,7,07Juillet,Bouches-du-Rhône,Mimet,43.408323,5.483452,A vue,Garrigue,FAUX,580.67291259765625,Enna
Orthoptères,Ramburiella hispanica,Criquet des Ibères,13,06/07/2021,7,07Juillet,Bouches-du-Rhône,Mimet,43.406633,5.48623,A vue,Garrigue,FAUX,572.1171875,Enna
Orthoptères,Euchorthippus chopardi,Criquet du Bragalou,13,06/07/2021,7,07Juillet,Bouches-du-Rhône,Mimet,43.406633,5.48623,A vue,Prairie,FAUX,572.1171875,Enna
Rhopalocères,Satyrus actaea,Petite Coronide,13,06/07/2021,7,07Juillet,Bouches-du-Rhône,Mimet,43.404093,5.488735,A vue,Pelouse,FAUX,595.2528076171875,Enna
Orthoptères,Chorthippus brunneus,Criquet duettiste,13,06/07/2021,7,07Juillet,Bouches-du-Rhône,Mimet,43.388907,5.492976,A vue,Prairie,FAUX,342.7275390625,Enna
Orthoptères,Omocestus rufipes,Criquet noir-ébène,13,06/07/2021,7,07Juillet,Bouches-du-Rhône,Mimet,43.388907,5.492976,A vue,Prairie,FAUX,342.7275390625,Enna
Rhopalocères,Pyronia cecilia,Ocellé de le Canche,13,06/07/2021,7,07Juillet,Bouches-du-Rhône,Mimet,43.388572,5.493095,A vue,Prairie,FAUX,341.77545166015625,Enna
Arachnides,Argiope lobata,Argiope lobée,13,06/07/2021,7,07Juillet,Bouches-du-Rhône,Mimet,43.38892,5.49866,A vue,Garrigue,FAUX,376.1977233886719,Enna
Orthoptères,Sphingonotus caerulans,Oedipode aigue-marine,13,06/07/2021,7,07Juillet,Bouches-du-Rhône,Mimet,43.393541,5.505768,A vue,Pelouse,FAUX,503.0233154296875,Enna
Orthoptères,Platycleis intermedia,Decticelle intermédiaire,13,06/07/2021,7,07Juillet,Bouches-du-Rhône,Mimet,43.395618,5.506479,A vue,Garrigue,FAUX,495.1203918457031,Enna
Orthoptères,Arachnocephalus vestitus,Grillon des Cistes,13,06/07/2021,7,07Juillet,Bouches-du-Rhône,Mimet,43.387267,5.488435,A vue,Ciste,FAUX,328.54217529296875,Enna
Orthoptères,Oedipoda caerulescens,Oedipode turquoise,13,06/07/2021,7,07Juillet,Bouches-du-Rhône,Mimet,43.380827,5.484302,A vue,Pelouse,FAUX,339.9073486328125,Enna
Rhopalocères,Satyrus ferula,Grande Coronide,3,07/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Moustiers-Sainte-Marie,43.844336,6.237939,A vue,Pelouse,FAUX,922.270263671875,Enna
Rhopalocères,Fabriciana adippe,Moyen Nacré,3,07/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Moustiers-Sainte-Marie,43.843782,6.2323,A vue,Prairie,FAUX,897.71142578125,Enna
Hétérocères,Zygaena hilaris,Zygène de la Bugrane,3,07/07/2021,7,07Juillet,Alpes-de-Haute-Provence,Moustiers-Sainte-Marie,43.846234,6.242783,A vue,Pelouse,FAUX,957.2099609375,Enna
Orthoptères,Celes variabilis,Oedipode caussenarde,2,09/07/2021,7,07Juillet,Lozère,Saint-Pierre-des-Tripiers,44.213302,3.276515,A vue,Pelouse,VRAI,883.19757080078125,Enna
